facility_id,drug_name,drug_category,nlem_level,quantity_available,unit,last_restocked,stock_status,critical_flag
MP-UJJ-PHC-031,Metformin 500mg,Antidiabetic,P,1,tablets,2026-03-02,LOW,False
MP-UJJ-PHC-031,Glimepiride 1mg,Antidiabetic,P,10,tablets,2026-02-19,IN_STOCK,False
MP-UJJ-PHC-031,Amlodipine 5mg,Antihypertensive,P,26,tablets,2026-04-05,IN_STOCK,False
MP-UJJ-PHC-031,Enalapril 5mg,Antihypertensive,P,1,tablets,2026-03-08,LOW,False
MP-UJJ-PHC-031,Tetanus Toxoid Injection,Vaccine,P,10,doses,2026-03-29,IN_STOCK,True
MP-UJJ-PHC-031,Anti-Tetanus Serum (ATS),Antiserum,P,0,vials,2026-03-24,OUT_OF_STOCK,True
MP-UJJ-PHC-031,Anti-Rabies Vaccine (ARV),Vaccine,P,6,doses,2026-02-24,IN_STOCK,True
MP-UJJ-PHC-031,Activated Charcoal Powder,Antidote,P,0,sachets,2026-03-30,OUT_OF_STOCK,True
MP-DHA-PHC-032,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,13,vials,2026-03-27,IN_STOCK,True
MP-DHA-PHC-032,Artesunate Injection 60mg,Antimalarial,P,7,vials,2026-03-27,IN_STOCK,True
MP-DHA-PHC-032,Artemether-Lumefantrine Tablets,Antimalarial,P,8,tablets,2026-04-07,IN_STOCK,True
MP-DHA-PHC-032,Chloroquine Phosphate 250mg,Antimalarial,P,22,tablets,2026-04-16,IN_STOCK,False
MP-DHA-PHC-032,Primaquine 7.5mg,Antimalarial,P,14,tablets,2026-04-04,IN_STOCK,False
MP-DHA-PHC-032,Dengue NS1 Antigen Test Kit,Diagnostic,P,7,kits,2026-04-10,IN_STOCK,True
MP-DHA-PHC-032,Normal Saline 0.9% (1L),IV Fluid,P,5,bottles,2026-03-24,IN_STOCK,True
MP-DHA-PHC-032,Ringer Lactate (1L),IV Fluid,P,13,bottles,2026-03-09,IN_STOCK,True
MP-DHA-PHC-032,ORS Packets (WHO formula),ORS,P,0,packets,2026-04-14,OUT_OF_STOCK,True
MP-DHA-PHC-032,Zinc Sulphate Dispersible 20mg,Micronutrient,P,30,tablets,2026-02-23,IN_STOCK,False
MP-DHA-PHC-032,Metronidazole 400mg,Antiprotozoal,P,3,tablets,2026-04-10,LOW,False
MP-DHA-PHC-032,Amoxicillin 500mg,Antibiotic,P,22,capsules,2026-04-10,IN_STOCK,False
MP-DHA-PHC-032,Azithromycin 500mg,Antibiotic,P,25,tablets,2026-03-04,IN_STOCK,False
MP-DHA-PHC-032,Ciprofloxacin 500mg,Antibiotic,P,30,tablets,2026-04-17,IN_STOCK,False
MP-DHA-PHC-032,Cotrimoxazole Paediatric,Antibiotic,P,13,tablets,2026-03-06,IN_STOCK,False
MP-DHA-PHC-032,Gentamicin Injection 80mg,Antibiotic,P,7,ampoules,2026-03-22,IN_STOCK,True
MP-DHA-PHC-032,Oxytocin Injection 5IU,Obstetric,P,14,ampoules,2026-04-10,IN_STOCK,True
MP-DHA-PHC-032,Misoprostol 200mcg,Obstetric,P,12,tablets,2026-04-05,IN_STOCK,True
MP-DHA-PHC-032,Magnesium Sulphate Injection 50%,Anticonvulsant,P,13,ampoules,2026-04-05,IN_STOCK,True
MP-DHA-PHC-032,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,7,ampoules,2026-04-15,IN_STOCK,True
MP-DHA-PHC-032,Hydrocortisone Injection 100mg,Corticosteroid,P,12,vials,2026-03-27,IN_STOCK,True
MP-DHA-PHC-032,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,1,ampoules,2026-02-18,LOW,True
MP-DHA-PHC-032,Paracetamol 500mg,Analgesic,P,28,tablets,2026-03-06,IN_STOCK,False
MP-DHA-PHC-032,Ibuprofen 400mg,NSAID,P,12,tablets,2026-02-27,IN_STOCK,False
MP-DHA-PHC-032,Diclofenac Sodium 50mg,NSAID,P,13,tablets,2026-02-19,IN_STOCK,False
MP-DHA-PHC-032,Salbutamol Inhaler 100mcg,Bronchodilator,P,17,inhalers,2026-03-19,IN_STOCK,False
MP-DHA-PHC-032,Dexamethasone Injection 4mg,Corticosteroid,P,12,ampoules,2026-04-14,IN_STOCK,True
MP-DHA-PHC-032,Prednisolone 5mg,Corticosteroid,P,1,tablets,2026-02-21,LOW,False
MP-DHA-PHC-032,Metformin 500mg,Antidiabetic,P,2,tablets,2026-03-25,LOW,False
MP-DHA-PHC-032,Glimepiride 1mg,Antidiabetic,P,20,tablets,2026-03-21,IN_STOCK,False
MP-DHA-PHC-032,Amlodipine 5mg,Antihypertensive,P,13,tablets,2026-02-22,IN_STOCK,False
MP-DHA-PHC-032,Enalapril 5mg,Antihypertensive,P,11,tablets,2026-04-17,IN_STOCK,False
MP-DHA-PHC-032,Tetanus Toxoid Injection,Vaccine,P,7,doses,2026-03-27,IN_STOCK,True
MP-DHA-PHC-032,Anti-Tetanus Serum (ATS),Antiserum,P,14,vials,2026-03-31,IN_STOCK,True
MP-DHA-PHC-032,Anti-Rabies Vaccine (ARV),Vaccine,P,1,doses,2026-04-06,LOW,True
MP-DHA-PHC-032,Activated Charcoal Powder,Antidote,P,0,sachets,2026-03-23,OUT_OF_STOCK,True
MP-DHA-PHC-033,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,11,vials,2026-03-04,IN_STOCK,True
MP-DHA-PHC-033,Artesunate Injection 60mg,Antimalarial,P,15,vials,2026-02-20,IN_STOCK,True
MP-DHA-PHC-033,Artemether-Lumefantrine Tablets,Antimalarial,P,5,tablets,2026-02-22,IN_STOCK,True
MP-DHA-PHC-033,Chloroquine Phosphate 250mg,Antimalarial,P,23,tablets,2026-02-18,IN_STOCK,False
MP-DHA-PHC-033,Primaquine 7.5mg,Antimalarial,P,28,tablets,2026-03-05,IN_STOCK,False
MP-DHA-PHC-033,Dengue NS1 Antigen Test Kit,Diagnostic,P,10,kits,2026-03-09,IN_STOCK,True
MP-DHA-PHC-033,Normal Saline 0.9% (1L),IV Fluid,P,0,bottles,2026-03-05,OUT_OF_STOCK,True
MP-DHA-PHC-033,Ringer Lactate (1L),IV Fluid,P,7,bottles,2026-03-18,IN_STOCK,True
MP-DHA-PHC-033,ORS Packets (WHO formula),ORS,P,11,packets,2026-03-20,IN_STOCK,True
MP-DHA-PHC-033,Zinc Sulphate Dispersible 20mg,Micronutrient,P,2,tablets,2026-03-07,LOW,False
MP-DHA-PHC-033,Metronidazole 400mg,Antiprotozoal,P,26,tablets,2026-02-27,IN_STOCK,False
MP-DHA-PHC-033,Amoxicillin 500mg,Antibiotic,P,28,capsules,2026-04-03,IN_STOCK,False
MP-DHA-PHC-033,Azithromycin 500mg,Antibiotic,P,20,tablets,2026-03-15,IN_STOCK,False
MP-DHA-PHC-033,Ciprofloxacin 500mg,Antibiotic,P,29,tablets,2026-04-11,IN_STOCK,False
MP-DHA-PHC-033,Cotrimoxazole Paediatric,Antibiotic,P,17,tablets,2026-03-18,IN_STOCK,False
MP-DHA-PHC-033,Gentamicin Injection 80mg,Antibiotic,P,11,ampoules,2026-04-08,IN_STOCK,True
MP-DHA-PHC-033,Oxytocin Injection 5IU,Obstetric,P,14,ampoules,2026-04-14,IN_STOCK,True
MP-DHA-PHC-033,Misoprostol 200mcg,Obstetric,P,0,tablets,2026-02-17,OUT_OF_STOCK,True
MP-DHA-PHC-033,Magnesium Sulphate Injection 50%,Anticonvulsant,P,12,ampoules,2026-02-21,IN_STOCK,True
MP-DHA-PHC-033,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,10,ampoules,2026-04-02,IN_STOCK,True
MP-DHA-PHC-033,Hydrocortisone Injection 100mg,Corticosteroid,P,13,vials,2026-04-03,IN_STOCK,True
MP-DHA-PHC-033,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,8,ampoules,2026-04-12,IN_STOCK,True
MP-DHA-PHC-033,Paracetamol 500mg,Analgesic,P,28,tablets,2026-03-20,IN_STOCK,False
MP-DHA-PHC-033,Ibuprofen 400mg,NSAID,P,2,tablets,2026-03-20,LOW,False
MP-DHA-PHC-033,Diclofenac Sodium 50mg,NSAID,P,25,tablets,2026-03-01,IN_STOCK,False
MP-DHA-PHC-033,Salbutamol Inhaler 100mcg,Bronchodilator,P,13,inhalers,2026-03-23,IN_STOCK,False
MP-DHA-PHC-033,Dexamethasone Injection 4mg,Corticosteroid,P,5,ampoules,2026-02-24,IN_STOCK,True
MP-DHA-PHC-033,Prednisolone 5mg,Corticosteroid,P,3,tablets,2026-03-09,LOW,False
MP-DHA-PHC-033,Metformin 500mg,Antidiabetic,P,26,tablets,2026-03-13,IN_STOCK,False
MP-DHA-PHC-033,Glimepiride 1mg,Antidiabetic,P,24,tablets,2026-03-27,IN_STOCK,False
MP-DHA-PHC-033,Amlodipine 5mg,Antihypertensive,P,11,tablets,2026-02-24,IN_STOCK,False
MP-DHA-PHC-033,Enalapril 5mg,Antihypertensive,P,24,tablets,2026-03-27,IN_STOCK,False
MP-DHA-PHC-033,Tetanus Toxoid Injection,Vaccine,P,12,doses,2026-03-03,IN_STOCK,True
MP-DHA-PHC-033,Anti-Tetanus Serum (ATS),Antiserum,P,6,vials,2026-04-11,IN_STOCK,True
MP-DHA-PHC-033,Anti-Rabies Vaccine (ARV),Vaccine,P,10,doses,2026-03-26,IN_STOCK,True
MP-DHA-PHC-033,Activated Charcoal Powder,Antidote,P,9,sachets,2026-03-13,IN_STOCK,True
MP-KHA-PHC-034,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,5,vials,2026-02-19,IN_STOCK,True
MP-KHA-PHC-034,Artesunate Injection 60mg,Antimalarial,P,11,vials,2026-04-11,IN_STOCK,True
MP-KHA-PHC-034,Artemether-Lumefantrine Tablets,Antimalarial,P,6,tablets,2026-02-17,IN_STOCK,True
MP-KHA-PHC-034,Chloroquine Phosphate 250mg,Antimalarial,P,16,tablets,2026-03-19,IN_STOCK,False
MP-KHA-PHC-034,Primaquine 7.5mg,Antimalarial,P,16,tablets,2026-03-03,IN_STOCK,False
MP-KHA-PHC-034,Dengue NS1 Antigen Test Kit,Diagnostic,P,5,kits,2026-02-17,IN_STOCK,True
MP-KHA-PHC-034,Normal Saline 0.9% (1L),IV Fluid,P,6,bottles,2026-02-27,IN_STOCK,True
MP-KHA-PHC-034,Ringer Lactate (1L),IV Fluid,P,14,bottles,2026-03-16,IN_STOCK,True
MP-KHA-PHC-034,ORS Packets (WHO formula),ORS,P,0,packets,2026-03-17,OUT_OF_STOCK,True
MP-KHA-PHC-034,Zinc Sulphate Dispersible 20mg,Micronutrient,P,3,tablets,2026-04-14,LOW,False
MP-KHA-PHC-034,Metronidazole 400mg,Antiprotozoal,P,23,tablets,2026-02-23,IN_STOCK,False
MP-KHA-PHC-034,Amoxicillin 500mg,Antibiotic,P,26,capsules,2026-02-27,IN_STOCK,False
MP-KHA-PHC-034,Azithromycin 500mg,Antibiotic,P,15,tablets,2026-03-04,IN_STOCK,False
MP-KHA-PHC-034,Ciprofloxacin 500mg,Antibiotic,P,14,tablets,2026-04-11,IN_STOCK,False
MP-KHA-PHC-034,Cotrimoxazole Paediatric,Antibiotic,P,29,tablets,2026-03-10,IN_STOCK,False
MP-KHA-PHC-034,Gentamicin Injection 80mg,Antibiotic,P,11,ampoules,2026-03-22,IN_STOCK,True
MP-KHA-PHC-034,Oxytocin Injection 5IU,Obstetric,P,8,ampoules,2026-03-31,IN_STOCK,True
MP-KHA-PHC-034,Misoprostol 200mcg,Obstetric,P,9,tablets,2026-03-20,IN_STOCK,True
MP-KHA-PHC-034,Magnesium Sulphate Injection 50%,Anticonvulsant,P,14,ampoules,2026-03-04,IN_STOCK,True
MP-KHA-PHC-034,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,13,ampoules,2026-02-21,IN_STOCK,True
MP-KHA-PHC-034,Hydrocortisone Injection 100mg,Corticosteroid,P,13,vials,2026-03-08,IN_STOCK,True
MP-KHA-PHC-034,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,9,ampoules,2026-03-05,IN_STOCK,True
MP-KHA-PHC-034,Paracetamol 500mg,Analgesic,P,14,tablets,2026-03-03,IN_STOCK,False
MP-KHA-PHC-034,Ibuprofen 400mg,NSAID,P,15,tablets,2026-03-16,IN_STOCK,False
MP-KHA-PHC-034,Diclofenac Sodium 50mg,NSAID,P,30,tablets,2026-03-28,IN_STOCK,False
MP-KHA-PHC-034,Salbutamol Inhaler 100mcg,Bronchodilator,P,21,inhalers,2026-03-13,IN_STOCK,False
MP-KHA-PHC-034,Dexamethasone Injection 4mg,Corticosteroid,P,15,ampoules,2026-03-03,IN_STOCK,True
MP-KHA-PHC-034,Prednisolone 5mg,Corticosteroid,P,27,tablets,2026-03-30,IN_STOCK,False
MP-KHA-PHC-034,Metformin 500mg,Antidiabetic,P,23,tablets,2026-02-25,IN_STOCK,False
MP-KHA-PHC-034,Glimepiride 1mg,Antidiabetic,P,1,tablets,2026-04-16,LOW,False
MP-KHA-PHC-034,Amlodipine 5mg,Antihypertensive,P,11,tablets,2026-03-06,IN_STOCK,False
MP-KHA-PHC-034,Enalapril 5mg,Antihypertensive,P,2,tablets,2026-02-28,LOW,False
MP-KHA-PHC-034,Tetanus Toxoid Injection,Vaccine,P,15,doses,2026-04-01,IN_STOCK,True
MP-KHA-PHC-034,Anti-Tetanus Serum (ATS),Antiserum,P,0,vials,2026-04-14,OUT_OF_STOCK,True
MP-KHA-PHC-034,Anti-Rabies Vaccine (ARV),Vaccine,P,13,doses,2026-04-15,IN_STOCK,True
MP-KHA-PHC-034,Activated Charcoal Powder,Antidote,P,14,sachets,2026-02-21,IN_STOCK,True
MP-KHA-PHC-035,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,8,vials,2026-03-01,IN_STOCK,True
MP-KHA-PHC-035,Artesunate Injection 60mg,Antimalarial,P,13,vials,2026-02-26,IN_STOCK,True
MP-KHA-PHC-035,Artemether-Lumefantrine Tablets,Antimalarial,P,15,tablets,2026-04-14,IN_STOCK,True
MP-KHA-PHC-035,Chloroquine Phosphate 250mg,Antimalarial,P,22,tablets,2026-03-22,IN_STOCK,False
MP-KHA-PHC-035,Primaquine 7.5mg,Antimalarial,P,20,tablets,2026-03-13,IN_STOCK,False
MP-KHA-PHC-035,Dengue NS1 Antigen Test Kit,Diagnostic,P,0,kits,2026-03-01,OUT_OF_STOCK,True
MP-KHA-PHC-035,Normal Saline 0.9% (1L),IV Fluid,P,12,bottles,2026-02-23,IN_STOCK,True
MP-KHA-PHC-035,Ringer Lactate (1L),IV Fluid,P,15,bottles,2026-03-25,IN_STOCK,True
MP-KHA-PHC-035,ORS Packets (WHO formula),ORS,P,14,packets,2026-04-05,IN_STOCK,True
MP-KHA-PHC-035,Zinc Sulphate Dispersible 20mg,Micronutrient,P,16,tablets,2026-03-30,IN_STOCK,False
MP-KHA-PHC-035,Metronidazole 400mg,Antiprotozoal,P,12,tablets,2026-04-06,IN_STOCK,False
MP-KHA-PHC-035,Amoxicillin 500mg,Antibiotic,P,26,capsules,2026-04-10,IN_STOCK,False
MP-KHA-PHC-035,Azithromycin 500mg,Antibiotic,P,23,tablets,2026-03-31,IN_STOCK,False
MP-KHA-PHC-035,Ciprofloxacin 500mg,Antibiotic,P,14,tablets,2026-04-07,IN_STOCK,False
MP-KHA-PHC-035,Cotrimoxazole Paediatric,Antibiotic,P,18,tablets,2026-04-17,IN_STOCK,False
MP-KHA-PHC-035,Gentamicin Injection 80mg,Antibiotic,P,7,ampoules,2026-04-15,IN_STOCK,True
MP-KHA-PHC-035,Oxytocin Injection 5IU,Obstetric,P,5,ampoules,2026-02-27,IN_STOCK,True
MP-KHA-PHC-035,Misoprostol 200mcg,Obstetric,P,15,tablets,2026-03-29,IN_STOCK,True
MP-KHA-PHC-035,Magnesium Sulphate Injection 50%,Anticonvulsant,P,10,ampoules,2026-04-13,IN_STOCK,True
MP-KHA-PHC-035,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,8,ampoules,2026-04-06,IN_STOCK,True
MP-KHA-PHC-035,Hydrocortisone Injection 100mg,Corticosteroid,P,7,vials,2026-03-22,IN_STOCK,True
MP-KHA-PHC-035,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,10,ampoules,2026-04-03,IN_STOCK,True
MP-KHA-PHC-035,Paracetamol 500mg,Analgesic,P,20,tablets,2026-03-27,IN_STOCK,False
MP-KHA-PHC-035,Ibuprofen 400mg,NSAID,P,16,tablets,2026-02-28,IN_STOCK,False
MP-KHA-PHC-035,Diclofenac Sodium 50mg,NSAID,P,25,tablets,2026-03-13,IN_STOCK,False
MP-KHA-PHC-035,Salbutamol Inhaler 100mcg,Bronchodilator,P,30,inhalers,2026-04-17,IN_STOCK,False
MP-KHA-PHC-035,Dexamethasone Injection 4mg,Corticosteroid,P,0,ampoules,2026-03-26,OUT_OF_STOCK,True
MP-KHA-PHC-035,Prednisolone 5mg,Corticosteroid,P,30,tablets,2026-03-09,IN_STOCK,False
MP-KHA-PHC-035,Metformin 500mg,Antidiabetic,P,17,tablets,2026-04-15,IN_STOCK,False
MP-KHA-PHC-035,Glimepiride 1mg,Antidiabetic,P,20,tablets,2026-03-24,IN_STOCK,False
MP-KHA-PHC-035,Amlodipine 5mg,Antihypertensive,P,13,tablets,2026-03-24,IN_STOCK,False
MP-KHA-PHC-035,Enalapril 5mg,Antihypertensive,P,19,tablets,2026-04-16,IN_STOCK,False
MP-KHA-PHC-035,Tetanus Toxoid Injection,Vaccine,P,10,doses,2026-03-16,IN_STOCK,True
MP-KHA-PHC-035,Anti-Tetanus Serum (ATS),Antiserum,P,5,vials,2026-03-30,IN_STOCK,True
MP-KHA-PHC-035,Anti-Rabies Vaccine (ARV),Vaccine,P,13,doses,2026-04-12,IN_STOCK,True
MP-KHA-PHC-035,Activated Charcoal Powder,Antidote,P,13,sachets,2026-03-14,IN_STOCK,True
MP-KHA-PHC-036,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,0,vials,2026-04-13,OUT_OF_STOCK,True
MP-KHA-PHC-036,Artesunate Injection 60mg,Antimalarial,P,8,vials,2026-02-21,IN_STOCK,True
MP-KHA-PHC-036,Artemether-Lumefantrine Tablets,Antimalarial,P,8,tablets,2026-03-14,IN_STOCK,True
MP-KHA-PHC-036,Chloroquine Phosphate 250mg,Antimalarial,P,23,tablets,2026-03-07,IN_STOCK,False
MP-KHA-PHC-036,Primaquine 7.5mg,Antimalarial,P,12,tablets,2026-03-01,IN_STOCK,False
MP-KHA-PHC-036,Dengue NS1 Antigen Test Kit,Diagnostic,P,1,kits,2026-04-15,LOW,True
MP-KHA-PHC-036,Normal Saline 0.9% (1L),IV Fluid,P,0,bottles,2026-04-14,OUT_OF_STOCK,True
MP-KHA-PHC-036,Ringer Lactate (1L),IV Fluid,P,6,bottles,2026-03-12,IN_STOCK,True
MP-KHA-PHC-036,ORS Packets (WHO formula),ORS,P,11,packets,2026-03-24,IN_STOCK,True
MP-KHA-PHC-036,Zinc Sulphate Dispersible 20mg,Micronutrient,P,22,tablets,2026-03-21,IN_STOCK,False
MP-KHA-PHC-036,Metronidazole 400mg,Antiprotozoal,P,22,tablets,2026-03-05,IN_STOCK,False
MP-KHA-PHC-036,Amoxicillin 500mg,Antibiotic,P,10,capsules,2026-03-07,IN_STOCK,False
MP-KHA-PHC-036,Azithromycin 500mg,Antibiotic,P,12,tablets,2026-02-28,IN_STOCK,False
MP-KHA-PHC-036,Ciprofloxacin 500mg,Antibiotic,P,11,tablets,2026-03-04,IN_STOCK,False
MP-KHA-PHC-036,Cotrimoxazole Paediatric,Antibiotic,P,21,tablets,2026-02-17,IN_STOCK,False
MP-KHA-PHC-036,Gentamicin Injection 80mg,Antibiotic,P,15,ampoules,2026-03-29,IN_STOCK,True
MP-KHA-PHC-036,Oxytocin Injection 5IU,Obstetric,P,12,ampoules,2026-03-24,IN_STOCK,True
MP-KHA-PHC-036,Misoprostol 200mcg,Obstetric,P,12,tablets,2026-04-07,IN_STOCK,True
MP-KHA-PHC-036,Magnesium Sulphate Injection 50%,Anticonvulsant,P,11,ampoules,2026-02-26,IN_STOCK,True
MP-KHA-PHC-036,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,15,ampoules,2026-04-08,IN_STOCK,True
MP-KHA-PHC-036,Hydrocortisone Injection 100mg,Corticosteroid,P,15,vials,2026-03-25,IN_STOCK,True
MP-KHA-PHC-036,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,1,ampoules,2026-04-10,LOW,True
MP-KHA-PHC-036,Paracetamol 500mg,Analgesic,P,3,tablets,2026-03-10,LOW,False
MP-KHA-PHC-036,Ibuprofen 400mg,NSAID,P,27,tablets,2026-04-12,IN_STOCK,False
MP-KHA-PHC-036,Diclofenac Sodium 50mg,NSAID,P,21,tablets,2026-04-04,IN_STOCK,False
MP-KHA-PHC-036,Salbutamol Inhaler 100mcg,Bronchodilator,P,30,inhalers,2026-02-22,IN_STOCK,False
MP-KHA-PHC-036,Dexamethasone Injection 4mg,Corticosteroid,P,8,ampoules,2026-03-09,IN_STOCK,True
MP-KHA-PHC-036,Prednisolone 5mg,Corticosteroid,P,16,tablets,2026-04-10,IN_STOCK,False
MP-KHA-PHC-036,Metformin 500mg,Antidiabetic,P,28,tablets,2026-02-22,IN_STOCK,False
MP-KHA-PHC-036,Glimepiride 1mg,Antidiabetic,P,3,tablets,2026-03-19,LOW,False
MP-KHA-PHC-036,Amlodipine 5mg,Antihypertensive,P,12,tablets,2026-03-30,IN_STOCK,False
MP-KHA-PHC-036,Enalapril 5mg,Antihypertensive,P,18,tablets,2026-04-11,IN_STOCK,False
MP-KHA-PHC-036,Tetanus Toxoid Injection,Vaccine,P,10,doses,2026-03-26,IN_STOCK,True
MP-KHA-PHC-036,Anti-Tetanus Serum (ATS),Antiserum,P,0,vials,2026-03-07,OUT_OF_STOCK,True
MP-KHA-PHC-036,Anti-Rabies Vaccine (ARV),Vaccine,P,6,doses,2026-02-19,IN_STOCK,True
MP-KHA-PHC-036,Activated Charcoal Powder,Antidote,P,10,sachets,2026-03-09,IN_STOCK,True
MP-KHA-PHC-037,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,7,vials,2026-03-12,IN_STOCK,True
MP-KHA-PHC-037,Artesunate Injection 60mg,Antimalarial,P,11,vials,2026-04-07,IN_STOCK,True
MP-KHA-PHC-037,Artemether-Lumefantrine Tablets,Antimalarial,P,0,tablets,2026-04-02,OUT_OF_STOCK,True
MP-KHA-PHC-037,Chloroquine Phosphate 250mg,Antimalarial,P,30,tablets,2026-03-21,IN_STOCK,False
MP-KHA-PHC-037,Primaquine 7.5mg,Antimalarial,P,21,tablets,2026-04-09,IN_STOCK,False
MP-KHA-PHC-037,Dengue NS1 Antigen Test Kit,Diagnostic,P,12,kits,2026-03-19,IN_STOCK,True
MP-KHA-PHC-037,Normal Saline 0.9% (1L),IV Fluid,P,12,bottles,2026-03-13,IN_STOCK,True
MP-KHA-PHC-037,Ringer Lactate (1L),IV Fluid,P,0,bottles,2026-03-07,OUT_OF_STOCK,True
MP-KHA-PHC-037,ORS Packets (WHO formula),ORS,P,7,packets,2026-02-19,IN_STOCK,True
MP-KHA-PHC-037,Zinc Sulphate Dispersible 20mg,Micronutrient,P,18,tablets,2026-03-02,IN_STOCK,False
MP-KHA-PHC-037,Metronidazole 400mg,Antiprotozoal,P,12,tablets,2026-03-02,IN_STOCK,False
MP-KHA-PHC-037,Amoxicillin 500mg,Antibiotic,P,1,capsules,2026-02-22,LOW,False
MP-KHA-PHC-037,Azithromycin 500mg,Antibiotic,P,10,tablets,2026-02-24,IN_STOCK,False
MP-KHA-PHC-037,Ciprofloxacin 500mg,Antibiotic,P,22,tablets,2026-02-27,IN_STOCK,False
MP-KHA-PHC-037,Cotrimoxazole Paediatric,Antibiotic,P,11,tablets,2026-03-13,IN_STOCK,False
MP-KHA-PHC-037,Gentamicin Injection 80mg,Antibiotic,P,13,ampoules,2026-03-18,IN_STOCK,True
MP-KHA-PHC-037,Oxytocin Injection 5IU,Obstetric,P,11,ampoules,2026-04-03,IN_STOCK,True
MP-KHA-PHC-037,Misoprostol 200mcg,Obstetric,P,9,tablets,2026-04-09,IN_STOCK,True
MP-KHA-PHC-037,Magnesium Sulphate Injection 50%,Anticonvulsant,P,11,ampoules,2026-03-25,IN_STOCK,True
MP-KHA-PHC-037,Adrenaline (Epinephrine) 1mg/ml,Emergency,P,14,ampoules,2026-03-05,IN_STOCK,True
MP-KHA-PHC-037,Hydrocortisone Injection 100mg,Corticosteroid,P,12,vials,2026-04-07,IN_STOCK,True
MP-KHA-PHC-037,Atropine Sulphate 0.6mg/ml,Anticholinergic,P,15,ampoules,2026-02-21,IN_STOCK,True
MP-KHA-PHC-037,Paracetamol 500mg,Analgesic,P,25,tablets,2026-03-26,IN_STOCK,False
MP-KHA-PHC-037,Ibuprofen 400mg,NSAID,P,2,tablets,2026-04-03,LOW,False
MP-KHA-PHC-037,Diclofenac Sodium 50mg,NSAID,P,2,tablets,2026-04-03,LOW,False
MP-KHA-PHC-037,Salbutamol Inhaler 100mcg,Bronchodilator,P,1,inhalers,2026-03-15,LOW,False
MP-KHA-PHC-037,Dexamethasone Injection 4mg,Corticosteroid,P,12,ampoules,2026-02-18,IN_STOCK,True
MP-KHA-PHC-037,Prednisolone 5mg,Corticosteroid,P,11,tablets,2026-04-15,IN_STOCK,False
MP-KHA-PHC-037,Metformin 500mg,Antidiabetic,P,20,tablets,2026-04-11,IN_STOCK,False
MP-KHA-PHC-037,Glimepiride 1mg,Antidiabetic,P,26,tablets,2026-03-08,IN_STOCK,False
MP-KHA-PHC-037,Amlodipine 5mg,Antihypertensive,P,18,tablets,2026-03-11,IN_STOCK,False
MP-KHA-PHC-037,Enalapril 5mg,Antihypertensive,P,15,tablets,2026-03-24,IN_STOCK,False
MP-KHA-PHC-037,Tetanus Toxoid Injection,Vaccine,P,15,doses,2026-02-19,IN_STOCK,True
MP-KHA-PHC-037,Anti-Tetanus Serum (ATS),Antiserum,P,11,vials,2026-02-18,IN_STOCK,True
MP-KHA-PHC-037,Anti-Rabies Vaccine (ARV),Vaccine,P,10,doses,2026-03-17,IN_STOCK,True
MP-KHA-PHC-037,Activated Charcoal Powder,Antidote,P,5,sachets,2026-03-16,IN_STOCK,True
MP-IND-SC-038,Polyvalent Anti-Snake Venom (ASV),Antivenom,P,6,vials,2026-04-13,IN_STOCK,True
MP-IND-SC-038,Artesunate Injection 60mg,Antimalarial,P,5,vials,2026-04-06,IN_STOCK,True
MP-IND-SC-038,Artemether-Lumefantrine Tablets,Antimalarial,P,0,tablets,2026-03-10,OUT_OF_STOCK,True
MP-IND-SC-038,Chloroquine Phosphate 250mg,Antimalarial,P,4,tablets,2026-03-06,IN_STOCK,False
MP-IND-SC-038,Primaquine 7.5mg,Antimalarial,P,8,tablets,2026-03-02,IN_STOCK,False
MP-IND-SC-038,Dengue NS1 Antigen Test Kit,Diagnostic,P,0,kits,2026-03-05,OUT_OF_STOCK,True
MP-IND-SC-038,Normal Saline 0.9% (1L),IV Fluid,P,5,bottles,2026-03-07,IN_STOCK,True
MP-IND-SC-038,Ringer Lactate (1L),IV Fluid,P,1,bottles,2026-04-09,LOW,True
MP-IND-SC-038,ORS Packets (WHO formula),ORS,P,3,packets,2026-02-19,IN_STOCK,True
MP-IND-SC-038,Zinc Sulphate Dispersible 20mg,Micronutrient,P,3,tablets,2026-04-07,IN_STOCK,False
MP-IND-SC-038,Metronidazole 400mg,Antiprotozoal,P,5,tablets,2026-03-15,IN_STOCK,False
MP-IND-SC-038,Amoxicillin 500mg,Antibiotic,P,3,capsules,2026-02-20,IN_STOCK,False
